USER WARNING,Quantity,Purpose,Document_Title,Special_Conditions,Description,Source_Code,Certificate_Number,Valid_Until,Consignee_Country,Management_Authority,Common_Name,Permittee_Country,Consignee_Address,Origin,Permittee_Name,Scientific_Name,Permittee_Address,Consignee_Name,Issue_Date,Security_Stamp
Synthetic Data,4,C,Import Permit,NA,NA,NA,63MZ3444385,1/5/2005,Mozambique,National Directorate of Forestry and Wildlife,Slender mongoose,Botswana,Inhambane,Botswana,Olayinka Achieng,Herpestes sanguineus,Serowe,Bennis Animal Park,1/12/2003,MZ 92 089
Synthetic Data,5,C,Import Permit,NA,NA,NA,63MZ3444385,1/5/2005,Mozambique,National Directorate of Forestry and Wildlife,White rhinoceros,Botswana,Inhambane,NA,Olayinka Achieng,Ceroteotherium simium,Serowe,Bennis Animal Park,1/12/2003,MZ 92 089
Synthetic Data,5,C,Import Permit,NA,NA,NA,63MZ3444385,1/5/2005,Mozambique,National Directorate of Forestry and Wildlife,Lion,Botswana,Inhambane,NA,Olayinka Achieng,Panthera leo,Serowe,Bennis Animal Park,1/12/2003,MZ 92 089
Synthetic Data,4,C,Import Permit,NA,NA,NA,04BW2807892,10/10/2004,Botswana,Department of Wildlife and National Parks,Aardvark,Namibia,Serowe,NA,Ruben Park,Orycteropus afer,Luderitz,Ekundayo Ayoo,1/12/2003,BW 79 790
Synthetic Data,1,C,Import Permit,NA,NA,NA,04BW2807892,10/10/2004,Botswana,Department of Wildlife and National Parks,Lesser flamingo,Namibia,Serowe,NA,Ruben Park,Phoeniconaias minor,Luderitz,Ekundayo Ayoo,1/12/2003,BW 79 790
Synthetic Data,4,C,Import Permit,NA,NA,NA,04BW2807892,10/10/2004,Botswana,Department of Wildlife and National Parks,African elephant,Namibia,Serowe,NA,Ruben Park,Loxodonta africana,Luderitz,Ekundayo Ayoo,1/12/2003,BW 79 790
Synthetic Data,4,C,Import Permit,NA,NA,NA,04BW2807892,10/10/2004,Botswana,Department of Wildlife and National Parks,Black-necked grebe,Namibia,Serowe,Zambia,Ruben Park,Podiceps nigricollis,Luderitz,Ekundayo Ayoo,1/12/2003,BW 79 790
Synthetic Data,5,C,Import Permit,NA,NA,NA,04BW2807892,10/10/2004,Botswana,Department of Wildlife and National Parks,Eastern green mamba,Namibia,Serowe,Namibia,Ruben Park,Dendroaspis angusticeps,Luderitz,Ekundayo Ayoo,1/12/2003,BW 79 790
Synthetic Data,4,C,Import Permit,NA,NA,NA,04BW2807892,10/10/2004,Botswana,Department of Wildlife and National Parks,African spoonbill,Namibia,Serowe,NA,Ruben Park,Platalea alba,Luderitz,Ekundayo Ayoo,1/12/2003,BW 79 790
Synthetic Data,6,C,Import Permit,NA,NA,NA,70ZA0029571,2/24/2004,South Africa,Department of Environmental Affairs and Tourism,Yellow-billed egret,Zambia,Johannesburg,NA,Imoo Amadi,Mesophoyx intermedia,Livingstone,Huntsman Chenoweth Reserve,1/13/2003,ZA 06 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,70ZA0029571,2/24/2004,South Africa,Department of Environmental Affairs and Tourism,Brown house snake,Zambia,Johannesburg,Zambia,Imoo Amadi,Lamprophis fuliginosus,Livingstone,Huntsman Chenoweth Reserve,1/13/2003,ZA 06 190
Synthetic Data,6,C,Import Permit,NA,NA,NA,70ZA0029571,2/24/2004,South Africa,Department of Environmental Affairs and Tourism,Impala,Zambia,Johannesburg,NA,Imoo Amadi,Aepyceros melampus,Livingstone,Huntsman Chenoweth Reserve,1/13/2003,ZA 06 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,70ZA0029571,2/24/2004,South Africa,Department of Environmental Affairs and Tourism,Greater flamingo,Zambia,Johannesburg,Zambia,Imoo Amadi,Phoenicopterus ruber,Livingstone,Huntsman Chenoweth Reserve,1/13/2003,ZA 06 190
Synthetic Data,4,C,Import Permit,NA,NA,NA,18BW9089297,9/10/2004,Botswana,Department of Wildlife and National Parks,Lesser galago,Tanzania,Serowe,NA,Adhiambo Rudo,Galago senegalensis,Tanga,Ekundayo Ayoo,1/14/2003,BW 18 006
Synthetic Data,3,C,Import Permit,NA,NA,NA,18BW9089297,9/10/2004,Botswana,Department of Wildlife and National Parks,Olive baboon,Tanzania,Serowe,Tanzania,Adhiambo Rudo,Papio anubis,Tanga,Ekundayo Ayoo,1/14/2003,BW 18 006
Synthetic Data,3,C,Import Permit,NA,NA,NA,18BW9089297,9/10/2004,Botswana,Department of Wildlife and National Parks,Impala,Tanzania,Serowe,NA,Adhiambo Rudo,Aepyceros melampus,Tanga,Ekundayo Ayoo,1/14/2003,BW 18 006
Synthetic Data,5,C,Import Permit,NA,NA,NA,18BW9089297,9/10/2004,Botswana,Department of Wildlife and National Parks,Great crested grebe,Tanzania,Serowe,NA,Adhiambo Rudo,Podiceps cristatus,Tanga,Ekundayo Ayoo,1/14/2003,BW 18 006
Synthetic Data,4,C,Import Permit,NA,NA,NA,55TZ4720309,9/5/2004,Tanzania,Tanzania Wildlife Department,Common duiker,South Africa,Tanga,NA,Outdoors Safari,Sylvicapra grimmia,Bloemfontein,Osumare Eniola,1/16/2003,TZ 57 071
Synthetic Data,3,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Aardvark,Republic of China,Arusha,Republic of China,Wildlife Safari,Orycteropus afer,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,4,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Aardwolf,Republic of China,Arusha,Republic of China,Wildlife Safari,Proteles cristatus,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,7,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Spotted hyena,Republic of China,Arusha,Zambia,Wildlife Safari,Crocuta crocuta,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,3,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Beisa oryx,Republic of China,Arusha,NA,Wildlife Safari,Oryx gazella beisa,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,5,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Greater kudu,Republic of China,Arusha,NA,Wildlife Safari,Tragelaphus strepsiceros,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,5,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Green-backed heron,Republic of China,Arusha,NA,Wildlife Safari,Butorides striatus,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,3,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Defassa waterbuck,Republic of China,Arusha,Zambia,Wildlife Safari,Kobus ellipsiprymnus defassa,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,5,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Common duiker,Republic of China,Arusha,Zambia,Wildlife Safari,Sylvicapra grimmia,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,3,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Giant forest hog,Republic of China,Arusha,NA,Wildlife Safari,Hylochoerus meinertzhageni,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,4,C,Import Permit,NA,NA,NA,40TZ7778541,10/16/2004,Tanzania,Tanzania Wildlife Department,Common waterbuck,Republic of China,Arusha,Zambia,Wildlife Safari,Kobus ellipsiprymnus,Taoyuan,Lidstone Safari,1/17/2003,TZ 87 149
Synthetic Data,2,C,Import Permit,NA,NA,NA,85UG6747115,10/10/2004,Uganda,Uganda Wildlife Authority,Greater kudu,Tanzania,Kampali,NA,Liesche Animal Park,Tragelaphus strepsiceros,Dar Es Salaam,Atich Chinwendu,1/19/2003,UG 46 013
Synthetic Data,5,C,Import Permit,NA,NA,NA,85UG6747115,10/10/2004,Uganda,Uganda Wildlife Authority,Tree hyrax,Tanzania,Kampali,NA,Liesche Animal Park,Dendrohyrax arboreus,Dar Es Salaam,Atich Chinwendu,1/19/2003,UG 46 013
Synthetic Data,3,C,Import Permit,NA,NA,NA,06ZM3454153,11/1/2004,Zambia,Zambia Wildlife Authority,Black-backed jackal,Malawi,Ndola,Zambia,Bean Park,Canis mesomelas,Liongwe,Imoo Thandiwe,1/19/2003,ZM 32 209
Synthetic Data,3,C,Import Permit,NA,NA,NA,06ZM3454153,11/1/2004,Zambia,Zambia Wildlife Authority,Common,Malawi,Ndola,NA,Bean Park,plains,Liongwe,Imoo Thandiwe,1/19/2003,ZM 32 209
Synthetic Data,5,C,Import Permit,NA,NA,NA,06ZM3454153,11/1/2004,Zambia,Zambia Wildlife Authority,Brown house snake,Malawi,Ndola,Malawi,Bean Park,Lamprophis fuliginosus,Liongwe,Imoo Thandiwe,1/19/2003,ZM 32 209
Synthetic Data,4,C,Import Permit,NA,NA,NA,38NA0641047,1/18/2005,Namibia,Ministry of Environment and Tourism,Bush pig,Germany,Morea,NA,Asad Fleck,Potamochoerus porcus,Zurich,Saalinge Oluwafunmilayo,1/21/2003,NA 49 826
Synthetic Data,2,C,Import Permit,NA,NA,NA,38NA0641047,1/18/2005,Namibia,Ministry of Environment and Tourism,Yellow baboon,Germany,Morea,Germany,Asad Fleck,Papio cynocephalus,Zurich,Saalinge Oluwafunmilayo,1/21/2003,NA 49 826
Synthetic Data,3,C,Import Permit,NA,NA,NA,38NA0641047,1/18/2005,Namibia,Ministry of Environment and Tourism,Black-faced vervet monkey,Germany,Morea,Germany,Asad Fleck,Cercopithecus aethiops,Zurich,Saalinge Oluwafunmilayo,1/21/2003,NA 49 826
Synthetic Data,4,C,Import Permit,NA,NA,NA,38NA0641047,1/18/2005,Namibia,Ministry of Environment and Tourism,Reticulated giraffe,Germany,Morea,Germany,Asad Fleck,Giraffa camelopardalis reticulata,Zurich,Saalinge Oluwafunmilayo,1/21/2003,NA 49 826
Synthetic Data,5,C,Import Permit,NA,NA,NA,62MZ7914091,1/18/2005,Mozambique,National Directorate of Forestry and Wildlife,Black and white colobus,South Africa,Nampula,NA,Enitan Fulathela,Colobus guereza,Cape Town,Femi Chinwe,1/22/2003,MZ 45 816
Synthetic Data,3,C,Import Permit,NA,NA,NA,62MZ7914091,1/18/2005,Mozambique,National Directorate of Forestry and Wildlife,Nile crocodile,South Africa,Nampula,South Africa,Enitan Fulathela,Crocodilus niloticus,Cape Town,Femi Chinwe,1/22/2003,MZ 45 816
Synthetic Data,4,C,Import Permit,NA,NA,NA,62MZ7914091,1/18/2005,Mozambique,National Directorate of Forestry and Wildlife,African bull frog,South Africa,Nampula,NA,Enitan Fulathela,Pyxicephalus adspersus,Cape Town,Femi Chinwe,1/22/2003,MZ 45 816
Synthetic Data,4,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Forest cobra,South Africa,Maputo,NA,Onyeka Ekene,Naja melanolenca,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,5,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,African spoonbill,South Africa,Maputo,Zambia,Onyeka Ekene,Platalea alba,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,3,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Greater flamingo,South Africa,Maputo,South Africa,Onyeka Ekene,Phoenicopterus ruber,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,4,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Patas monkey,South Africa,Maputo,NA,Onyeka Ekene,Erythrocebus patas,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,6,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Black-backed jackal,South Africa,Maputo,Zambia,Onyeka Ekene,Canis mesomelas,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,4,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Blue monkey,South Africa,Maputo,Zambia,Onyeka Ekene,Cercopithecus mitis,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,6,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Striped skink,South Africa,Maputo,NA,Onyeka Ekene,Mabuya striata,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,2,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Lion,South Africa,Maputo,Zambia,Onyeka Ekene,Panthera leo,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,4,C,Import Permit,NA,NA,NA,57MZ3862139,3/17/2004,Mozambique,National Directorate of Forestry and Wildlife,Flap necked chameleon,South Africa,Maputo,South Africa,Onyeka Ekene,Chamaeleo delepis,Ladysmith,Osumare Temitope,1/23/2003,MZ 34 002
Synthetic Data,6,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Side striped jackal,Mozambique,Walvis Bay,Zambia,Adjoa Masozi,Canis adustus,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,2,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Forest cobra,Mozambique,Walvis Bay,Mozambique,Adjoa Masozi,Naja melanolenca,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,3,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Topi,Mozambique,Walvis Bay,Mozambique,Adjoa Masozi,Damaliscus lunatus,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Greater galago,Mozambique,Walvis Bay,NA,Adjoa Masozi,Galago crassicaudatus,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Blue monkey,Mozambique,Walvis Bay,Zambia,Adjoa Masozi,Cercopithecus mitis,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,6,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Lesser flamingo,Mozambique,Walvis Bay,NA,Adjoa Masozi,Phoeniconaias minor,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Okapi,Mozambique,Walvis Bay,Zambia,Adjoa Masozi,Okapia johnstoni,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,3,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Uganda kob,Mozambique,Walvis Bay,NA,Adjoa Masozi,Kobus kob,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,4,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Hunting dog,Mozambique,Walvis Bay,Zambia,Adjoa Masozi,Lycaon pictus,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Great cormorant,Mozambique,Walvis Bay,NA,Adjoa Masozi,Phalacrocorax carbo,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Tree hyrax,Mozambique,Walvis Bay,Mozambique,Adjoa Masozi,Dendrohyrax arboreus,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Beisa oryx,Mozambique,Walvis Bay,NA,Adjoa Masozi,Oryx gazella beisa,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,4,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,African rock python,Mozambique,Walvis Bay,Mozambique,Adjoa Masozi,Python sebae,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,4,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Impala,Mozambique,Walvis Bay,Mozambique,Adjoa Masozi,Aepyceros melampus,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,61NA5102172,7/25/2004,Namibia,Ministry of Environment and Tourism,Long-tailed cormorant,Mozambique,Walvis Bay,NA,Adjoa Masozi,Phalacrocorax africanus,Pemba,Chiumbo Nkechi,1/24/2003,NA 64 908
Synthetic Data,4,C,Import Permit,NA,NA,NA,81ZA3715677,8/4/2004,South Africa,Department of Environmental Affairs and Tourism,Patas monkey,Zambia,Johannesburg,Zambia,Huntsman Zoo,Erythrocebus patas,Chingola,Huntsman Chenoweth Reserve,1/24/2003,ZA 17 053
Synthetic Data,3,C,Import Permit,NA,NA,NA,81ZA3715677,8/4/2004,South Africa,Department of Environmental Affairs and Tourism,Flap necked chameleon,Zambia,Johannesburg,Zambia,Huntsman Zoo,Chamaeleo delepis,Chingola,Huntsman Chenoweth Reserve,1/24/2003,ZA 17 053
Synthetic Data,3,C,Import Permit,NA,NA,NA,81ZA3715677,8/4/2004,South Africa,Department of Environmental Affairs and Tourism,Eastern green mamba,Zambia,Johannesburg,Zambia,Huntsman Zoo,Dendroaspis angusticeps,Chingola,Huntsman Chenoweth Reserve,1/24/2003,ZA 17 053
Synthetic Data,3,C,Import Permit,NA,NA,NA,81ZA3715677,8/4/2004,South Africa,Department of Environmental Affairs and Tourism,Lowland gorilla,Zambia,Johannesburg,Zambia,Huntsman Zoo,Gorilla gorilla graueri,Chingola,Huntsman Chenoweth Reserve,1/24/2003,ZA 17 053
Synthetic Data,4,C,Import Permit,NA,NA,NA,81ZA3715677,8/4/2004,South Africa,Department of Environmental Affairs and Tourism,Lesser flamingo,Zambia,Johannesburg,Zambia,Huntsman Zoo,Phoeniconaias minor,Chingola,Huntsman Chenoweth Reserve,1/24/2003,ZA 17 053
Synthetic Data,5,C,Import Permit,NA,NA,NA,81ZA3715677,8/4/2004,South Africa,Department of Environmental Affairs and Tourism,Common duiker,Zambia,Johannesburg,NA,Huntsman Zoo,Sylvicapra grimmia,Chingola,Huntsman Chenoweth Reserve,1/24/2003,ZA 17 053
Synthetic Data,6,C,Import Permit,NA,NA,NA,81ZA3715677,8/4/2004,South Africa,Department of Environmental Affairs and Tourism,Lion,Zambia,Johannesburg,Zambia,Huntsman Zoo,,Chingola,Huntsman Chenoweth Reserve,1/24/2003,ZA 17 053
Synthetic Data,5,C,Import Permit,NA,NA,NA,93ZM7225539,9/23/2004,Zambia,Zambia Wildlife Authority,Sharp nosed grass frog,South Africa,Livingstone,NA,Cesarini Zoo,Ptychadena oxyrhynchus,Ladysmith,Nyarai Ayoo,1/24/2003,ZM 82 404
Synthetic Data,6,C,Import Permit,NA,NA,NA,93ZM7225539,9/23/2004,Zambia,Zambia Wildlife Authority,Aardvark,South Africa,Livingstone,NA,Cesarini Zoo,Orycteropus afer,Ladysmith,Nyarai Ayoo,1/24/2003,ZM 82 404
Synthetic Data,4,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Tree hyrax,Germany,Maputo,Germany,Jichang Kroppenstedt,Dendrohyrax arboreus,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,5,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Uganda kob,Germany,Maputo,NA,Jichang Kroppenstedt,Kobus kob,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,5,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Greater galago,Germany,Maputo,Germany,Jichang Kroppenstedt,Galago crassicaudatus,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,5,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Honey badger,Germany,Maputo,Zambia,Jichang Kroppenstedt,Mellivora capensis,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,5,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Blue monkey,Germany,Maputo,Zambia,Jichang Kroppenstedt,Cercopithecus mitis,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,5,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Great cormorant,Germany,Maputo,NA,Jichang Kroppenstedt,Phalacrocorax carbo,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,5,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,White rhinoceros,Germany,Maputo,Germany,Jichang Kroppenstedt,Ceroteotherium simium,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,5,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Cattle egret,Germany,Maputo,Germany,Jichang Kroppenstedt,Bubulcus ibis,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,4,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Chimpanzee,Germany,Maputo,Germany,Jichang Kroppenstedt,Pan troglodytes,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,4,C,Import Permit,NA,NA,NA,03MZ5333800,10/12/2004,Mozambique,National Directorate of Forestry and Wildlife,Masai giraffe,Germany,Maputo,NA,Jichang Kroppenstedt,Giraffa camelopardalis,Frankfurt,Nixon Animal Park,1/26/2003,MZ 45 187
Synthetic Data,4,C,Import Permit,NA,NA,NA,56UG0653422,2/29/2004,Uganda,Uganda Wildlife Authority,Black-crowned night heron,Namibia,Jinja,Zambia,Wildlife Zoo,Nycticorax nycticorax,Outjo,Sivarajan Safari,1/27/2003,UG 20 858
Synthetic Data,6,C,Import Permit,NA,NA,NA,56UG0653422,2/29/2004,Uganda,Uganda Wildlife Authority,Common waterbuck,Namibia,Jinja,NA,Wildlife Zoo,Kobus ellipsiprymnus,Outjo,Sivarajan Safari,1/27/2003,UG 20 858
Synthetic Data,4,C,Import Permit,NA,NA,NA,56UG0653422,2/29/2004,Uganda,Uganda Wildlife Authority,Mountain gorilla,Namibia,Jinja,NA,Wildlife Zoo,Gorilla gorilla beringei,Outjo,Sivarajan Safari,1/27/2003,UG 20 858
Synthetic Data,4,C,Import Permit,NA,NA,NA,56UG0653422,2/29/2004,Uganda,Uganda Wildlife Authority,Common duiker,Namibia,Jinja,Namibia,Wildlife Zoo,Sylvicapra grimmia,Outjo,Sivarajan Safari,1/27/2003,UG 20 858
Synthetic Data,3,C,Import Permit,NA,NA,NA,56UG0653422,2/29/2004,Uganda,Uganda Wildlife Authority,Rothschild's giraffe,Namibia,Jinja,NA,Wildlife Zoo,Giraffa camelopardalis rothschildi,Outjo,Sivarajan Safari,1/27/2003,UG 20 858
Synthetic Data,6,C,Import Permit,NA,NA,NA,56UG0653422,2/29/2004,Uganda,Uganda Wildlife Authority,Leopard,Namibia,Jinja,Namibia,Wildlife Zoo,Panthera pardus,Outjo,Sivarajan Safari,1/27/2003,UG 20 858
Synthetic Data,5,C,Import Permit,NA,NA,NA,60MZ7731500,7/9/2004,Mozambique,National Directorate of Forestry and Wildlife,Spotted hyena,South Africa,Inhambane,South Africa,Huntsman Scheifler Zoo,Crocuta crocuta,Bloemfontein,Bennis Animal Park,1/28/2003,MZ 55 471
Synthetic Data,3,C,Import Permit,NA,NA,NA,79NA9562053,10/27/2004,Namibia,Ministry of Environment and Tourism,Spotted hyena,South Africa,Luderitz,Zambia,Neo Fumnanya,Crocuta crocuta,Cape Town,Chigenda Gero,1/30/2003,NA 63 757
Synthetic Data,1,C,Import Permit,NA,NA,NA,79NA9562053,10/27/2004,Namibia,Ministry of Environment and Tourism,Warthog,South Africa,Luderitz,NA,Neo Fumnanya,Phacochoerus aethiopicus,Cape Town,Chigenda Gero,1/30/2003,NA 63 757
Synthetic Data,4,C,Import Permit,NA,NA,NA,79NA9562053,10/27/2004,Namibia,Ministry of Environment and Tourism,zebra,South Africa,Luderitz,Zambia,Neo Fumnanya,Equus quagga,Cape Town,Chigenda Gero,1/30/2003,NA 63 757
